x, y, z, mag, wma, label
-12.138752,-10.102334,9.12954,18.24157269440424,1.0826791084583267,0
-1.6473604,-10.696096,9.41445,14.344062751900827,0.9764267870876483,0
-18.782661,-12.40795,17.770214,28.679716230236224,0.9027580940663625,0
-12.220155,0.22625206,-0.74175364,12.24473676692198,0.8844992520620754,0
6.3756094,-0.22625206,-0.32995093,6.388149388218874,1.2467535627672768,0
-20.772243,-13.7127905,8.456769,26.2877100785115,1.4716220101392805,0
-8.612093,-17.818846,19.743036,27.954729813491536,1.3641892940142542,0
-13.192201,-0.1448492,3.740192,13.712919973307507,1.3479172985737509,0
-4.0224085,2.814384,-2.2117934,5.384473746396649,1.2977498125994502,0
-15.145869,-11.589133,8.332271,20.811826219620976,1.3445852895086028,0
-5.7653875,-6.9108634,5.3730373,10.481853608304114,1.1530663919509627,0
-18.449867,-16.444574,13.3577,28.093590316912703,0.9593848548276114,0
-14.8968725,1.1288661,-0.97877955,14.97161162544253,0.9233216269716896,0
1.6015713,1.0115502,0.6085761,1.9896304605970723,1.1569980456719866,0
-20.55916,-11.356895,11.973851,26.363445336298515,1.3420081467106406,0
-0.811784,-6.4416,8.732102,10.881305839487323,1.2608493437887802,0
-21.018847,-18.652029,10.489447,29.995309081496913,1.2038313057604904,0
-7.1683893,1.5885528,-1.4049475,7.47550550301682,1.1954201634461232,0
-1.1828853,-2.955642,3.8862383,5.023732130745466,1.2844793950359614,0
-7.424569,-12.419921,5.1360116,15.354389549649403,1.168674203016405,0
-8.4564705,-17.203537,12.452692,22.859201447564008,1.013052687971638,0
-13.098827,-1.2773066,1.3435961,13.229363259284014,1.0040612809647205,0
3.2056863,0.90381116,0.37394437,3.351586686338284,1.3075071177320174,0
-23.724295,-16.274586,6.3474774,29.46175167928273,1.5426743005594608,0
-7.2138796,-15.297751,9.696966,19.495958740891982,1.3915954010551776,0
-20.968569,-12.721591,9.675418,26.36538419759361,1.267135200238498,0
-8.054244,2.409764,-2.2381296,8.69982957344186,1.2374743627135054,0
-1.9538182,-0.6955156,2.361132,3.1426248588429972,1.2409013914157179,0
-0.8620623,-8.852561,4.6859016,10.053290850332877,1.1840679344558855,0
-6.9529114,-20.299238,12.371289,24.76794029989613,1.0084488437409656,0
-13.115586,-3.3482912,-0.054617725,13.536345546595504,0.9975737137946942,0
